installation_date,system_size,total_installed_price
4/28/2016,1.59,9971.3
7/14/2011,1.596,9900
2/28/2017,1.6,6965
8/29/2011,1.6,7356
10/10/2011,1.6,8000
10/6/2010,1.6,8439.27
10/27/2009,1.6,10000
7/6/2009,1.6,10857.92
2/11/2010,1.6,12726
7/6/2009,1.6,15586.4
4/27/2009,1.6,17380
2/28/2011,1.61,7610
6/7/2011,1.61,7800
7/9/2010,1.61,9949
5/23/2010,1.61,9949
4/4/2011,1.61,9979
8/30/2011,1.61,10000
12/14/2010,1.61,10626
12/29/2011,1.61,11270
3/3/2011,1.61,14000
2/23/2012,1.61,14275
6/21/2011,1.61,14756
12/2/2011,1.61,17358
3/29/2011,1.61,17970.01
1/19/2012,1.61,19650
8/24/2011,1.61,21430.05
10/13/2011,1.61,21529
7/6/2011,1.61,28902
4/18/2011,1.61,29835
9/1/2011,1.61,34096
3/11/2015,1.62,6999
12/9/2016,1.62,8813
12/29/2016,1.62,9272
1/13/2017,1.62,9272
2/24/2009,1.62,13641.05
7/8/2016,1.635,7897
9/15/2010,1.64,7430
9/15/2010,1.64,7430
1/12/2010,1.64,10660
9/3/2010,1.64,12324
6/1/2009,1.64,13448
9/3/2009,1.64,14844.2
11/9/2010,1.64,14860
5/7/2010,1.64,14860
6/5/2010,1.64,17400
2/11/2011,1.645,9541
9/21/2012,1.645,9804.2
8/12/2014,1.65,7645
4/13/2012,1.65,8225
12/14/2015,1.65,15283
9/9/1999,1.67,7038
5/27/2005,1.67,11263.45
2/24/2017,1.675,4873
4/11/2017,1.68,3244
10/20/2013,1.68,4174
3/16/2016,1.68,6363.1
2/24/2016,1.68,6563.1
12/9/2015,1.68,6685.94
7/26/2013,1.68,6982.5
4/28/2016,1.68,7199
3/2/2016,1.68,7199
2/12/2016,1.68,7199
3/7/2016,1.68,7199
2/15/2016,1.68,7199
8/20/2015,1.68,7199
5/11/2016,1.68,7199
5/20/2016,1.68,7199
2/12/2016,1.68,7199
1/27/2016,1.68,7199
5/13/2016,1.68,7199
4/14/2016,1.68,7199
3/16/2016,1.68,7199
1/12/2016,1.68,7199
3/14/2016,1.68,7199
6/20/2016,1.68,7199
4/11/2016,1.68,7229.1
5/6/2017,1.68,7392
4/26/2012,1.68,7650
10/12/2011,1.68,7671.55
1/7/2015,1.68,7674
2/24/2016,1.68,7735.1
5/9/2016,1.68,7900
12/17/2012,1.68,9895
7/9/2013,1.68,11720
11/17/2017,1.68,11942
12/9/2010,1.68,12500
10/26/2017,1.68,13254
12/28/2011,1.68,13440
3/30/2012,1.68,18450
11/16/2012,1.68,18526
6/11/2012,1.68,20854
4/15/2011,1.68,24000
12/18/2015,1.7,2500
2/18/2011,1.7,9573.25
5/28/2010,1.7,11452.71
12/19/2008,1.7,12754
12/19/2008,1.7,13940
3/15/2010,1.7,14463
12/15/2006,1.7,15178
1/30/2007,1.7,15741
5/1/2007,1.7,15980
10/10/2006,1.7,18670
9/14/2016,1.71,7253
3/28/2012,1.71,8550
7/10/2012,1.71,11713.5
10/6/2009,1.71,11815
8/27/2018,1.71,18500
10/21/2013,1.715,8146.25
2/27/2013,1.715,8323.68
3/19/2013,1.715,9140.95
9/5/2012,1.715,11747.75
3/3/2014,1.715,11760
6/27/2012,1.72,8730
10/8/2009,1.72,9048
2/3/2010,1.72,9198.13
11/4/2010,1.72,9611
4/11/2011,1.72,11440.2
2/3/2009,1.72,11994.17
1/28/2011,1.72,12261
9/3/2010,1.72,12859
9/1/2010,1.72,14407.09
9/22/2011,1.73,9350
2/6/2018,1.74,9147
9/9/1999,1.75,5677
5/29/2014,1.75,6197.75
1/14/2015,1.75,6542
7/14/2016,1.75,7374
7/21/2014,1.75,7568
2/27/2018,1.75,7573
5/10/2016,1.75,7700
4/14/2016,1.75,7700
5/14/2014,1.75,7700
10/24/2014,1.75,7700
11/21/2013,1.75,7875
6/5/2015,1.75,7875
1/18/2010,1.75,8000
9/11/2014,1.75,8044
3/31/2014,1.75,8313
7/14/2016,1.75,8353
10/21/2013,1.75,8750
7/8/2010,1.75,9100
5/27/2010,1.75,9100
6/25/2014,1.75,10350
5/23/2014,1.75,10350
11/18/2013,1.75,10350
3/4/2014,1.75,10350
11/18/2013,1.75,10350
11/15/2013,1.75,10350
10/1/2013,1.75,10350
5/5/2015,1.75,10350
12/11/2013,1.75,10350
1/22/2014,1.75,10350
7/15/2014,1.75,10350
10/23/2013,1.75,10400
3/19/2014,1.75,10400
9/26/2013,1.75,10400
8/16/2013,1.75,10400
5/5/2014,1.75,10603
11/7/2013,1.75,10750
10/9/2013,1.75,10750
1/23/2014,1.75,10750
7/31/2013,1.75,10750
6/28/2013,1.75,10750
7/17/2013,1.75,10750
6/25/2014,1.75,11350
2/12/2016,1.75,11450
9/23/2009,1.75,12142
7/18/2013,1.75,12250
9/9/2010,1.75,12400
4/2/2012,1.75,13475
9/27/2011,1.75,13527.5
6/10/2008,1.75,14016.13
4/9/2014,1.75,17580
10/5/2010,1.75,19375
12/5/2017,1.75,21186
3/10/2010,1.75,29903
12/5/2011,1.76,3225
12/5/2011,1.76,6005
9/23/2010,1.76,9967
9/21/2010,1.76,10958
11/7/2012,1.76,11000
10/29/2009,1.76,12144
9/21/2011,1.76,12461
4/6/2009,1.76,13200
9/10/2010,1.76,14080
12/8/2010,1.76,16427
2/18/2011,1.76,16427
8/2/2010,1.76,16547
12/11/2018,1.77,3600
11/5/2018,1.77,3600
5/30/2017,1.77,7788
7/13/2017,1.77,7788
11/2/2018,1.77,18500
11/2/2018,1.77,18500
7/21/2014,1.785,1320
6/23/2016,1.785,6606
7/22/2016,1.785,6606
10/9/2014,1.785,7854
6/26/2013,1.79,6694
8/22/2014,1.79,8479
9/21/2009,1.79,15902
11/4/2009,1.792,10680
12/28/2010,1.792,19891
1/28/2011,1.792,25080
12/12/2017,1.8,5919
3/28/2018,1.8,6090
5/21/2018,1.8,6120
3/6/2012,1.8,6530
3/19/2012,1.8,6530
1/13/2014,1.8,6598
1/13/2014,1.8,6598
1/13/2014,1.8,6598
11/30/2017,1.8,7043.56
3/21/2013,1.8,7900
1/17/2018,1.8,7920
11/7/2017,1.8,7920
12/12/2012,1.8,7920
3/16/2012,1.8,8060
4/27/2012,1.8,8060
3/16/2012,1.8,8060
4/9/2012,1.8,8060
3/8/2012,1.8,8510
10/20/2011,1.8,8510
8/16/2012,1.8,8510
2/10/2012,1.8,8510
5/10/2012,1.8,8510
8/18/2011,1.8,8510
8/16/2012,1.8,8510
8/24/2012,1.8,8510
8/9/2012,1.8,8510
6/6/2012,1.8,8510
11/16/2011,1.8,8510
10/31/2011,1.8,8510
11/16/2011,1.8,8510
3/6/2012,1.8,8510
9/25/2012,1.8,8510
4/23/2012,1.8,8510
2/10/2012,1.8,8510
2/10/2012,1.8,8510
6/10/2012,1.8,8510
10/12/2012,1.8,8510
6/29/2012,1.8,8510
12/1/2011,1.8,8510
9/18/2012,1.8,8510
10/7/2011,1.8,8510
9/23/2011,1.8,8510
7/28/2011,1.8,8510
6/14/2012,1.8,8510
11/15/2011,1.8,8510
1/30/2012,1.8,8510
9/25/2012,1.8,8510
5/10/2012,1.8,8510
7/30/2012,1.8,8510
8/23/2011,1.8,8510
9/25/2012,1.8,8510
6/29/2012,1.8,8510
10/6/2011,1.8,8510
8/31/2011,1.8,8510
4/21/2011,1.8,8510
6/11/2012,1.8,8510
12/15/2011,1.8,8510
12/13/2012,1.8,8510
10/19/2012,1.8,8510
11/16/2011,1.8,8510
7/24/2012,1.8,8510
11/1/2012,1.8,8510
11/26/2012,1.8,8510
8/7/2012,1.8,8510
7/26/2011,1.8,8510
1/12/2012,1.8,8510
10/4/2012,1.8,8510
7/26/2011,1.8,8510
10/17/2012,1.8,8510
10/5/2012,1.8,8510
5/10/2012,1.8,8510
7/9/2012,1.8,8510
9/29/2011,1.8,8510
3/1/2012,1.8,8510
10/18/2011,1.8,8510
10/3/2011,1.8,8510
6/7/2012,1.8,8510
10/7/2011,1.8,8510
9/25/2012,1.8,8510
8/18/2011,1.8,8510
8/7/2012,1.8,8510
10/18/2011,1.8,8510
5/21/2012,1.8,8510
10/31/2011,1.8,8510
10/19/2012,1.8,8510
8/24/2012,1.8,8510
11/28/2012,1.8,8510
12/15/2011,1.8,8510
9/13/2011,1.8,8510
9/16/2011,1.8,8510
9/13/2011,1.8,8510
9/13/2012,1.8,8510
7/9/2012,1.8,8510
11/2/2011,1.8,8510
12/14/2011,1.8,8510
7/30/2012,1.8,8510
8/16/2012,1.8,8510
7/28/2011,1.8,8510
12/28/2011,1.8,8510
8/24/2012,1.8,8510
2/2/2012,1.8,8510
3/16/2012,1.8,8510
7/28/2011,1.8,8510
10/10/2012,1.8,8510
8/4/2011,1.8,8510
12/28/2011,1.8,8510
7/9/2012,1.8,8510
5/30/2012,1.8,8510
8/9/2011,1.8,8510
2/10/2012,1.8,8510
10/5/2011,1.8,8510
8/9/2012,1.8,8510
3/19/2012,1.8,8510
10/3/2011,1.8,8510
12/20/2011,1.8,8510
12/8/2011,1.8,8510
10/18/2012,1.8,8510
9/13/2012,1.8,8510
9/25/2012,1.8,8510
11/20/2011,1.8,8510
2/10/2012,1.8,8510
6/11/2012,1.8,8510
8/31/2011,1.8,8510
4/24/2012,1.8,8510
7/26/2011,1.8,8510
10/18/2011,1.8,8510
7/30/2012,1.8,8510
6/5/2012,1.8,8510
7/23/2012,1.8,8510
11/16/2011,1.8,8510
12/14/2011,1.8,8510
10/5/2011,1.8,8510
8/9/2011,1.8,8510
2/19/2013,1.8,8510
7/16/2012,1.8,8510
8/31/2011,1.8,8510
11/27/2012,1.8,8510
8/18/2011,1.8,8510
12/8/2011,1.8,8510
7/28/2011,1.8,8510
12/15/2011,1.8,8510
3/1/2012,1.8,8510
8/4/2011,1.8,8510
3/1/2012,1.8,8510
12/14/2011,1.8,8510
6/7/2012,1.8,8510
7/30/2012,1.8,8510
7/26/2011,1.8,8510
5/30/2012,1.8,8510
3/13/2012,1.8,8510
1/30/2012,1.8,8510
7/30/2012,1.8,8510
11/15/2011,1.8,8510
10/4/2011,1.8,8510
9/6/2011,1.8,8510
2/10/2012,1.8,8510
1/11/2012,1.8,8510
11/16/2011,1.8,8510
10/5/2011,1.8,8510
12/20/2011,1.8,8510
8/16/2012,1.8,8510
9/13/2012,1.8,8510
11/1/2012,1.8,8510
12/1/2011,1.8,8510
8/18/2011,1.8,8510
8/23/2011,1.8,8510
12/7/2012,1.8,8510
2/14/2013,1.8,8510
9/6/2011,1.8,8510
4/28/2011,1.8,8510
1/30/2012,1.8,8510
11/2/2011,1.8,8510
4/23/2012,1.8,8510
8/31/2011,1.8,8510
9/23/2011,1.8,8510
10/19/2011,1.8,8510
2/21/2012,1.8,8510
8/12/2011,1.8,8600
8/19/2011,1.8,8600
8/12/2011,1.8,8600
4/12/2012,1.8,8600
11/8/2011,1.8,8600
8/26/2011,1.8,8600
12/21/2011,1.8,8600
9/14/2011,1.8,8600
4/4/2012,1.8,8600
8/19/2011,1.8,8600
11/8/2011,1.8,8600
12/21/2011,1.8,8600
10/4/2012,1.8,8610
9/7/2012,1.8,8610
1/4/2012,1.8,8610
9/10/2012,1.8,8610
3/21/2012,1.8,8610
4/12/2012,1.8,8610
2/15/2012,1.8,8610
6/28/2012,1.8,8610
5/29/2012,1.8,8610
9/10/2012,1.8,8610
9/13/2012,1.8,8610
4/13/2012,1.8,8610
3/26/2012,1.8,8610
9/10/2012,1.8,8610
6/28/2012,1.8,8610
12/21/2011,1.8,8610
6/25/2012,1.8,8610
1/29/2015,1.8,8800
1/30/2018,1.8,8839
8/24/2010,1.8,9450
9/20/2010,1.8,9600
9/20/2010,1.8,9600
9/23/2010,1.8,9600
11/1/2010,1.8,9600
9/23/2010,1.8,9600
11/1/2010,1.8,9600
10/5/2010,1.8,9600
6/23/2010,1.8,9630
12/19/2011,1.8,9800
4/11/2011,1.8,10370.63
9/8/2011,1.8,10400
10/12/2011,1.8,10400
8/11/2011,1.8,10400
10/25/2011,1.8,10400
10/6/2011,1.8,10400
10/25/2011,1.8,10400
8/12/2011,1.8,10400
10/12/2011,1.8,10400
10/12/2011,1.8,10400
10/11/2011,1.8,10400
5/20/2011,1.8,10400
10/12/2011,1.8,10400
10/6/2011,1.8,10400
10/27/2011,1.8,10400
10/25/2011,1.8,10400
10/12/2011,1.8,10400
5/18/2011,1.8,11300
7/29/2011,1.8,11300
12/15/2011,1.8,12089
12/1/2011,1.8,12280
5/5/2005,1.8,13536
4/20/2010,1.8,14400
3/23/2010,1.8,14540
7/22/2009,1.8,18367
5/29/2009,1.8,20000
6/17/2008,1.8,20350.56
4/27/2010,1.8,35000
4/8/2008,1.802,22506.06
3/22/2017,1.82,8008
6/7/2017,1.82,8008
5/6/2017,1.82,8008
3/20/2013,1.82,9580
3/25/2013,1.82,10400
6/21/2018,1.83,5951
9/18/2018,1.83,7204.8
9/20/2018,1.83,8052
9/20/2018,1.83,8052
9/10/2018,1.83,9298.32
10/26/2010,1.84,3289
3/28/2012,1.84,4700
12/18/2012,1.84,5368
12/18/2012,1.84,5368
5/6/2013,1.84,5368
12/18/2012,1.84,5368
12/18/2012,1.84,5368
10/4/2012,1.84,5920
10/15/2012,1.84,5920
11/14/2012,1.84,5920
10/4/2012,1.84,5920
3/15/2011,1.84,6661
3/29/2016,1.84,7336
5/6/2013,1.84,7368
5/7/2013,1.84,7500
2/27/2014,1.84,7500
4/11/2014,1.84,7500
4/29/2013,1.84,7500
8/28/2013,1.84,7500
8/19/2013,1.84,7500
8/21/2013,1.84,7500
12/26/2013,1.84,7500
7/18/2013,1.84,7500
12/19/2013,1.84,7500
9/16/2013,1.84,7500
11/4/2013,1.84,7500
4/30/2013,1.84,7500
9/16/2013,1.84,7500
12/19/2013,1.84,7500
5/20/2013,1.84,7500
4/11/2014,1.84,7500
11/7/2013,1.84,7500
10/21/2013,1.84,7500
1/6/2014,1.84,7500
3/15/2014,1.84,7500
5/29/2013,1.84,7500
8/29/2013,1.84,7500
8/21/2013,1.84,7500
5/23/2013,1.84,7500
5/3/2013,1.84,7500
8/1/2013,1.84,7500
10/15/2013,1.84,7500
8/28/2013,1.84,7500
7/8/2013,1.84,7500
12/7/2013,1.84,7500
5/7/2013,1.84,7500
12/5/2013,1.84,7500
9/16/2013,1.84,7500
3/11/2014,1.84,7500
8/21/2013,1.84,7500
10/15/2013,1.84,7500
8/1/2013,1.84,7500
5/20/2013,1.84,7500
10/21/2013,1.84,7500
8/28/2013,1.84,7500
5/20/2013,1.84,7500
2/11/2014,1.84,7500
2/14/2014,1.84,7500
5/7/2013,1.84,7500
5/3/2013,1.84,7500
9/17/2013,1.84,7500
8/14/2013,1.84,7500
10/30/2013,1.84,7500
11/4/2013,1.84,7500
10/15/2013,1.84,7500
12/5/2013,1.84,7500
6/27/2013,1.84,7500
4/11/2014,1.84,7500
5/15/2013,1.84,7500
10/9/2013,1.84,7500
12/5/2013,1.84,7500
8/21/2013,1.84,7500
10/15/2013,1.84,7500
10/15/2013,1.84,7500
6/27/2013,1.84,7500
9/3/2013,1.84,7500
9/13/2013,1.84,7684
5/7/2013,1.84,7684
8/30/2013,1.84,7684
5/6/2013,1.84,7684
8/23/2013,1.84,7684
5/7/2013,1.84,7684
9/13/2013,1.84,7684
5/6/2013,1.84,7684
5/21/2013,1.84,7684
7/22/2013,1.84,7684
7/22/2013,1.84,7684
11/13/2013,1.84,7684
3/4/2013,1.84,7736
3/22/2013,1.84,7736
3/20/2013,1.84,7736
4/4/2013,1.84,7736
7/11/2016,1.84,7766
9/24/2016,1.84,7791
7/9/2013,1.84,7868
5/2/2013,1.84,7868
6/7/2013,1.84,7868
3/20/2013,1.84,7868
7/9/2013,1.84,7868
3/20/2013,1.84,7868
1/29/2013,1.84,7920
11/15/2012,1.84,7920
1/29/2013,1.84,7920
2/21/2013,1.84,7920
2/14/2013,1.84,7920
3/11/2013,1.84,7920
4/9/2013,1.84,7920
3/26/2013,1.84,7920
2/6/2013,1.84,7920
2/6/2013,1.84,7920
1/29/2013,1.84,7920
11/5/2012,1.84,7920
3/11/2013,1.84,7920
3/11/2013,1.84,7920
3/22/2013,1.84,7920
2/24/2013,1.84,7920
5/13/2013,1.84,7920
2/25/2013,1.84,7920
3/28/2013,1.84,7920
11/27/2012,1.84,7920
11/2/2012,1.84,7920
2/6/2013,1.84,7920
1/29/2013,1.84,7920
11/15/2012,1.84,7920
3/11/2013,1.84,7920
5/20/2013,1.84,7920
2/26/2013,1.84,7920
4/17/2013,1.84,7920
5/20/2013,1.84,7920
3/26/2013,1.84,7920
2/26/2013,1.84,7920
12/8/2012,1.84,7920
11/1/2012,1.84,7920
11/27/2012,1.84,7920
3/28/2013,1.84,7920
4/16/2013,1.84,7920
11/8/2012,1.84,7920
3/20/2013,1.84,7920
2/6/2013,1.84,7920
3/28/2013,1.84,7920
5/29/2013,1.84,7920
12/31/2012,1.84,7920
5/20/2013,1.84,7920
2/14/2013,1.84,7920
5/20/2013,1.84,7920
1/17/2013,1.84,7920
1/17/2013,1.84,7920
2/21/2013,1.84,7920
6/13/2013,1.84,7920
12/31/2012,1.84,8510
1/17/2013,1.84,8510
12/31/2012,1.84,8510
1/4/2013,1.84,8510
12/5/2012,1.84,8510
1/8/2013,1.84,8510
10/14/2013,1.84,8510
1/17/2013,1.84,8510
1/2/2013,1.84,8510
12/17/2012,1.84,8510
12/5/2012,1.84,8510
2/6/2013,1.84,8510
12/7/2012,1.84,8510
1/17/2013,1.84,8510
1/4/2013,1.84,8510
1/15/2013,1.84,8510
12/5/2012,1.84,8510
1/17/2013,1.84,8510
1/4/2013,1.84,8510
1/4/2013,1.84,8510
1/25/2013,1.84,8600
6/7/2013,1.84,8600
1/2/2013,1.84,8610
2/14/2013,1.84,8610
1/2/2013,1.84,8610
12/11/2012,1.84,8610
9/6/2012,1.84,8895.36
5/17/2011,1.84,9420
11/30/2010,1.84,9600
11/30/2010,1.84,9600
12/16/2010,1.84,9600
12/16/2010,1.84,9600
12/16/2010,1.84,9600
12/16/2010,1.84,9600
12/13/2010,1.84,9600
1/17/2014,1.84,9605
10/14/2011,1.84,10181
12/9/2010,1.84,10600
1/4/2011,1.84,10600
11/19/2010,1.84,10600
8/9/2010,1.84,10600
11/19/2010,1.84,10600
12/29/2010,1.84,10600
5/20/2015,1.84,10700
3/24/2011,1.84,11040
10/2/2013,1.84,11800
7/6/2011,1.84,11800
10/26/2010,1.84,11910
9/15/2011,1.84,12214
5/3/2011,1.84,12344
8/30/2010,1.84,12466.91
3/16/2011,1.84,13248.02
5/25/2010,1.84,13535
1/10/2012,1.84,14683.2
2/23/2011,1.84,14940
2/23/2011,1.84,14940
5/4/2005,1.84,15000
10/19/2011,1.84,16022.22
2/8/2012,1.84,16125.59
4/7/2011,1.84,16306
8/10/2009,1.84,16650
8/23/2011,1.84,16887
11/10/2011,1.84,17000
3/23/2011,1.84,17622
12/28/2010,1.84,18676
11/10/2011,1.84,19988
9/12/2011,1.84,20356.45
1/27/2011,1.84,21821.2
1/21/2011,1.84,21896
5/13/2011,1.84,21996
6/28/2011,1.84,22165
12/1/2011,1.84,22730
2/8/2011,1.84,23580
12/13/2011,1.84,24455
11/24/2008,1.84,25974
4/8/2011,1.84,27779
11/14/2011,1.84,31000
9/22/2009,1.845,12163
8/22/2007,1.845,15870.79
7/30/2010,1.848,10601.96
4/23/2012,1.85,12672.5
7/1/2016,1.855,8162
4/11/2016,1.855,8162
4/28/2016,1.855,8162
2/20/2017,1.855,8162
11/17/2016,1.855,8162
3/9/2017,1.855,8162
12/2/2016,1.855,8162
4/10/2017,1.855,8162
7/28/2016,1.855,8162
12/23/2016,1.855,9502
4/5/2016,1.855,10379.14
3/14/2017,1.86,6459
8/30/2007,1.87,10249.3
3/30/2006,1.87,16168.3
3/29/2013,1.88,5664
8/22/2012,1.88,6881.8
5/11/2012,1.88,6881.8
1/12/2012,1.88,7996.68
8/10/2012,1.88,8891.49
12/9/2010,1.88,8910
9/22/2011,1.88,9540.46
12/22/2010,1.88,10201
12/22/2011,1.88,10600
10/21/2011,1.88,10600
9/30/2011,1.88,10600
10/28/2011,1.88,10600
3/30/2012,1.88,10600
1/9/2012,1.88,10600
11/23/2011,1.88,10600
12/10/2010,1.88,10906
5/3/2010,1.88,11280
7/29/2011,1.88,11300
11/10/2011,1.88,11300
8/15/2011,1.88,11300
10/27/2011,1.88,11300
5/31/2011,1.88,11300
3/22/2012,1.88,11300
11/23/2011,1.88,11300
1/28/2011,1.88,11300
9/1/2011,1.88,11300
7/29/2011,1.88,11300
7/29/2011,1.88,11300
9/14/2011,1.88,11300
8/6/2012,1.88,11300
3/16/2011,1.88,11300
5/10/2011,1.88,11300
5/31/2011,1.88,11300
1/5/2012,1.88,11300
2/3/2012,1.88,11300
8/11/2011,1.88,11300
4/28/2011,1.88,11300
8/15/2011,1.88,11300
3/29/2011,1.88,11300
7/29/2011,1.88,11300
9/14/2011,1.88,11300
7/25/2011,1.88,11300
9/7/2011,1.88,11300
9/26/2011,1.88,12314
1/6/2012,1.88,14250
10/7/2011,1.88,14720
12/15/2010,1.88,15207
12/19/2011,1.88,15876
11/30/2011,1.88,16300
10/17/2011,1.88,17400
1/20/2012,1.88,22402
5/11/2017,1.89,8316
6/19/2015,1.89,8694
1/14/2009,1.89,12722
8/25/2010,1.89,13722.56
12/18/2009,1.89,14730.2
11/3/2011,1.89,15082.2
3/4/2010,1.89,15086.35
6/10/2011,1.9,9500
2/20/2007,1.9,11598
8/5/2008,1.9,11630
3/19/2008,1.9,12237
5/11/2011,1.9,12306
8/1/2012,1.9,13015
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
1/12/2010,1.9,13300
2/13/2009,1.9,13984
10/7/2009,1.9,16706
12/18/2007,1.9,17577
7/21/2009,1.9,19059
10/28/2013,1.92,2852
2/12/2013,1.92,6528
12/5/2012,1.92,6550
3/23/2015,1.92,7500
3/6/2013,1.92,7600
9/2/2013,1.92,8640
7/8/2011,1.92,8640
3/28/2013,1.92,9120
3/27/2013,1.92,9120
5/9/2013,1.92,9120
5/21/2013,1.92,9120
7/29/2013,1.92,9120
5/2/2013,1.92,9120
8/21/2013,1.92,9120
5/3/2013,1.92,9120
6/21/2013,1.92,9120
5/6/2013,1.92,9120
11/14/2012,1.92,9552
4/10/2013,1.92,9552
2/13/2013,1.92,9552
12/19/2012,1.92,9552
2/6/2013,1.92,9552
10/24/2012,1.92,9552
2/13/2013,1.92,9552
10/5/2012,1.92,9552
12/19/2012,1.92,9552
2/6/2013,1.92,9552
10/24/2012,1.92,9552
11/28/2012,1.92,9552
2/13/2013,1.92,9552
10/24/2012,1.92,9552
11/1/2012,1.92,12051
8/11/2011,1.92,12209
10/24/2012,1.92,12960
10/3/2012,1.92,12960
2/15/2012,1.92,13852
1/6/2005,1.92,15360
8/14/2007,1.92,15447.9
4/20/2007,1.92,19374
10/5/2016,1.92,22181
11/1/2013,1.92,30794
1/17/2008,1.925,15340
9/17/2008,1.925,16440.99
1/20/2011,1.935,12573
11/29/2010,1.935,12673
6/9/2010,1.935,12740
10/29/2010,1.935,13805
3/30/2010,1.935,14281.48
12/16/2009,1.935,14656.15
8/18/2008,1.935,15287
12/8/2009,1.935,15609
12/23/2009,1.944,11209.23
6/24/2010,1.944,11732
9/17/2009,1.944,17628.35
8/18/2017,1.95,8580
2/24/2009,1.95,8649
9/29/2011,1.95,11407.5
10/7/2009,1.95,16706
10/7/2009,1.95,16706
10/7/2009,1.95,16706
7/9/2009,1.95,27995
10/7/2009,1.95,83530
2/9/2015,1.96,2898
7/9/2013,1.96,5401.7
6/8/2015,1.96,5880
5/16/2013,1.96,6969.27
7/10/2012,1.96,7275.25
11/12/2015,1.96,7800.26
7/12/2013,1.96,7803
12/2/2011,1.96,8019.29
6/17/2014,1.96,8131
4/24/2017,1.96,8624
4/22/2015,1.96,8775
9/9/1999,1.96,8991
9/30/2013,1.96,9231.6
9/18/2013,1.96,9310
3/7/2012,1.96,9600
3/7/2012,1.96,9600
12/2/2011,1.96,9944.75
7/5/2012,1.96,9947.4
12/22/2010,1.96,10259
6/4/2012,1.96,10600
3/7/2012,1.96,10600
3/7/2012,1.96,10600
12/20/2017,1.96,13818
6/22/2012,1.96,16700
8/29/2012,1.96,30438
9/9/1999,1.962,7685
7/11/2017,1.962,8197
12/29/2016,1.962,8700
2/14/2017,1.962,9020
9/4/2015,1.962,9991
6/26/2015,1.962,10734
12/6/2013,1.962,23936.4
12/6/2013,1.962,23936.4
12/6/2013,1.962,23936.4
1/8/2014,1.962,29037.6
1/8/2014,1.962,29037.6
11/1/2006,1.972,22500
4/25/2018,1.98,6970
6/8/2018,1.98,7116
7/30/2018,1.98,7332.2
11/6/2017,1.98,10002
4/13/2011,1.98,10070
12/15/2009,1.98,13508
7/9/2004,1.98,13595.99
6/6/2005,1.98,14423.09
1/31/2011,1.98,14500
10/22/2003,1.98,14600
10/22/2003,1.98,14600
2/20/2007,1.98,15175.75
6/24/2005,1.98,15840
7/24/2007,1.98,16000
10/31/2007,1.98,17015
9/26/2005,1.98,19560
2/4/2009,1.98,21456
2/26/2004,1.98,220332.28
8/6/2013,1.995,8000
7/11/2014,1.995,11000
12/9/2017,2,3896
10/5/2017,2,6009
4/23/2014,2,6590
9/22/2016,2,7000
9/10/2013,2,7000
5/29/2015,2,7130
7/14/2016,2,7202
10/17/2016,2,7621
5/1/2014,2,7690.92
2/5/2015,2,7728
2/5/2015,2,7728
3/30/2015,2,7921
6/5/2015,2,7921
4/26/2007,2,7963.86
12/23/2015,2,8000
12/1/2015,2,8084
9/25/2013,2,8117
7/25/2013,2,8178
3/13/2014,2,8746.56
4/9/2013,2,8753
6/19/2014,2,8800
5/28/2014,2,8800
4/25/2016,2,8800
5/22/2014,2,8800
6/13/2014,2,8800
9/13/2016,2,8800
6/2/2016,2,8800
5/12/2016,2,8800
5/9/2014,2,8800
4/28/2016,2,8800
5/1/2014,2,8800
6/17/2014,2,8800
5/5/2014,2,8800
5/1/2014,2,8800
4/25/2016,2,8800
4/28/2014,2,8800
4/25/2014,2,8800
9/23/2014,2,8800
10/10/2016,2,8800
4/4/2014,2,8800
1/25/2017,2,8800
5/11/2016,2,8800
5/9/2014,2,8800
9/9/1999,2,8800
1/19/2015,2,8800
5/6/2014,2,8800
7/21/2014,2,8800
8/7/2015,2,8800
4/27/2016,2,8800
5/20/2016,2,8800
6/4/2014,2,8800
8/19/2015,2,8800
6/24/2016,2,8800
6/5/2014,2,8800
7/21/2014,2,8800
3/5/2015,2,8800
4/28/2014,2,8800
4/16/2014,2,8800
5/27/2014,2,8800
2/4/2015,2,8800
7/22/2014,2,8800
6/23/2014,2,8800
6/2/2014,2,8800
5/22/2016,2,8800
5/6/2016,2,8800
5/9/2014,2,8800
5/16/2016,2,8800
5/18/2016,2,8800
5/9/2014,2,8800
11/17/2014,2,8800
5/1/2014,2,8800
6/2/2014,2,8800
6/13/2016,2,8800
5/9/2014,2,8800
8/11/2014,2,8800
5/5/2016,2,8800
6/11/2014,2,8800
2/14/2017,2,8800
5/12/2014,2,8800
5/1/2014,2,8800
9/8/2015,2,8800
5/9/2016,2,8800
12/3/2012,2,8802
1/14/2014,2,9000
2/5/2014,2,9000
1/17/2014,2,9000
2/28/2013,2,9393
4/2/2007,2,9467.34
9/18/2013,2,10000
9/16/2013,2,12900
6/1/2010,2,13396
12/23/2009,2,14365
12/4/2017,2,14752
3/2/2006,2,14847.71
